@relation 'dataset_corrected_only_comments_and_manually_revised_subset_(only comments and class)-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-Llast-weka.filters.unsupervised.instance.Randomize-S42'

@attribute text string
@attribute is_directive {directive,non-directive}

@data
' Creates a composite with a highlighted Note entry and a message text.\n This is designed to take up the full width of the page.\n \n @param font the font to use\n @param composite the parent composite\n @param title the title of the note\n @param message the message for the note\n @return the composite for the note\n',directive
'<p>\n The Byte is obtained from the results of {',non-directive
'@param key  the key to look up\n ',non-directive
' A variable {',directive
'@see #swtDefaults\n',non-directive
'\n\nProvides a class and two interfaces for the RMI registry.\nA registry is a remote object that maps names to remote objects.  A\nserver registers its remote objects with the registry so that they can\nbe looked up.  When an object wants to invoke a method on a remote\nobject, it must first lookup the remote object using its name.  The\nregistry returns to the calling object a reference to the remote\nobject, using which a remote method can be invoked.\n\n<!--\n<h2>Package Specification</h2>\n\n##### FILL IN ANY SPECS NEEDED BY JAVA COMPATIBILITY KIT #####\n<ul>\n  <li><a href=\"\">##### REFER TO ANY FRAMEMAKER SPECIFICATION HERE #####</a>\n</ul>\n\n<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  <li><a href=\"\">##### REFER TO NON-SPEC DOCUMENTATION HERE #####</a>\n</ul>\n-->\n\n@since JDK1.1\n',directive
'<p>\n This is an internal method and should not be called by clients.\n ',directive
' Validation strategy constant (value <code>0</code>) indicating that\n the editor should perform validation after every key stroke.\n\n @see #setValidateStrategy\n',directive
'<p>\n The label is created if it does not already exist\n </p>\n\n ',directive
'@see org.eclipse.jface.window.Window#handleShellCloseEvent()\n',non-directive
'This is internal and subject\n to change without notice.\n',directive
'If either hint is set to SWT.DEFAULT,\n the control\'s preferred size is used. \n \n',directive
'@link SWT#COLOR_GREEN green}, {',non-directive
' Returns the position category.\n\n @return the position category\n',non-directive
'<li>extendedMargins(0,0,0,0)</li>\n ',non-directive
'When the user presses the change button, the\n abstract framework method <code>changePressed()</code> gets called\n to compute a new string.\n',directive
' Gets an iterator that iterates through an array of {@link Iterator}s\n one after another.\n\n @param iterators  the iterators to use, not null or empty or contain nulls\n @return a combination iterator over the iterators\n @throws NullPointerException if iterators array is null or contains a null\n',directive
?,non-directive
'  Looks up the given key in the given map, converting the result into\n  a float, using the default value if the the conversion fails.\n\n  ',non-directive
?,non-directive
' Returns the default value for the color-valued preference\n with the given name in the given preference store.\n Returns the default-default value (<code>COLOR_DEFAULT_DEFAULT</code>) \n is no default preference with the given name, or if the default \n value cannot be treated as a color.\n\n @param store the preference store\n @param name the name of the preference\n @return the default value of the preference\n',non-directive
'<li>For - repeatedly calls a closure for a fixed number of times\n ',directive
'<li><a href=\"http://www.isi.edu/in-notes/rfc1950.txt\">\n      ZLIB Compressed Data Format Specification version 3.3</a>\n      &nbsp;\n      <a href=\"http://www.isi.edu/in-notes/rfc1950.ps\">\n      (PostScript)</a>\n      (RFC 1950)\n<p>\n  ',directive
'@param key  the key to look up\n ',non-directive
'<p>\n The result of this method is typically used by the container to show or\n hide the Help button.\n ',directive
'@param changeProvider the information control with delayed input changes\n ',non-directive
' Returns the preference mananger used by this preference dialog.\n \n',non-directive
'All methods\nthat accept timeout parameters treat values less than or equal to\nzero to mean not to wait at all.  ',non-directive
'@see IPageChangedListener#pageChanged\n \n ',non-directive
'<LI> <I>Problem diagnosis by field service engineers</I>. ',non-directive
'@return the number of pixels\n',non-directive
' Creates a new exception.\n',non-directive
' Create the details button if it should be included.\n \n @param parent\n            the parent composite\n @since 3.2\n',directive
' Sets the width and height hints. The width and height hints override\n the control\'s preferred size. If either hint is set to SWT.DEFAULT,\n the control\'s preferred size is used. \n \n @param xHint horizontal hint (pixels), or SWT.DEFAULT to use the control\'s preferred size\n @param yHint vertical hint (pixels), or SWT.DEFAULT to use the control\'s preferred size\n @return this\n',directive
'@link org.eclipse.jface.text.source.ILineRange} with the following invariant:\n <ul>\n ',directive
'@param location the class whose resource directory contain the file\n ',non-directive
'@see org.apache.commons.collections.functors.InvokerTransformer\n ',directive
'@since\t  1.2\n\n<!--\n<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  ',non-directive
'@param title\n            the dialog\'s title, or <code>null</code> if none\n ',directive
?,non-directive
'If any control in the row is set to grab vertical then the whole row will grab\n vertical space.\n \n',directive
'@param parent the parent composite\n',non-directive
'</p>\n\n ',non-directive
'<li>align(SWT.FILL, SWT.FILL)</li>\n ',non-directive
'Convenience method\n equivalent to\n \n <pre>\n JFaceResources.getFontRegistry().getDescriptor(JFaceResources.DIALOG_FONT)\n </pre>\n \n ',directive
'@link java.util.concurrent.ScheduledExecutorService} subinterface\nand associated interfaces add support for delayed and periodic task execution.\n',directive
'@linkplain #start() start} + {',directive
' Entry field width in dialog units (value 200).\n',non-directive
' Returns the wizard page that would to be shown if the user was to\n press the Back button.\n\n ',non-directive
'@param completionPosition the completion position\n',non-directive
?,non-directive
' Creates a boolean field editor in the default style.\n \n @param name\n            the name of the preference this field editor works on\n @param label\n            the label text of the field editor\n @param parent\n            the parent of the field editor\'s control\n',non-directive
